"Baywatch","Didn't like it","Bon Bon","Way too stupid for my husband and me.  Thought that with the ""Rock"" in it, it would of been good.","2.0 "
"Baywatch","... award winning drama- this isn’t your film- it’s a funny bay watch spoof to be taken lightly","NSKDodge","If you’re looking for an award winning drama- this isn’t your film- it’s a funny bay watch spoof to be taken lightly. The rock and Zach are both so freaking awesome... and are mostly funny in this cheesy film.","5.0 "
"Baywatch","Fun, silly, sexy","Fitzpatrick","This movie is Stupid, but for all the right reasons.  The actors are fantastic, and the story line is SO thin it's transparent.  It's a throwback to Knight Rider and the A-Team.  Fun and not a drop of intellectual rigor.","5.0 "
"Baywatch","It was good","Hubcap","If it wasn't for Dwayne Johnson this movie wouldn't have been that good. He made it great along with Zac.","4.0 "
"Baywatch","It is an ok movie with some unnecessary rated R scene","Josue","I liked the show but this movie was kind of boring. I pretty much laugh at anything; however, I almost fell asleep while watching it.","3.0 "
"Baywatch","True mature comedy. Great one liners.","Tony Nalepa","It's a movie you can watch with the gang and really laugh. So many one liners I never heared before. Still laughing the next day.","5.0 "
"Baywatch","I'll give a two star cause I like the rock.","RustyK","I like the Rock movie, but this one this one didn't live up to me.  A bit funny, but it's boring.","2.0 "
"Baywatch","fun","HAVIN FUN","Was ok.  Kinda cheesy but I think that is what they weregoing for. Nice Bods to see a plus","3.0 "
"Baywatch","but it was stupidly funny and entertaining enough","Cami : )","Ok. So this was a B movie with an A budget,  but it was stupidly funny and entertaining enough!","3.0 "
"Baywatch","Cheesy popcorn flick","TakeFlight, Inc. Support","Cheesy popcorn flick.  Entertaining enough to kill a couple hours, but not worth watching again.","2.0 "
"Baywatch","I am ashamed of my self","James S. Sieker","Ok, what did I expect. Jr high humor, skimpy bikini's, ubiquitous f bombs, and an easy plot. I would say the swim race vomit was the funniest part.","2.0 "
"Baywatch","Disappointed!","Tawanna","Could have been funny but they dropped the f-bomb so much, it had no dialogue.","2.0 "
"Baywatch","Rock fun but lots of potty humor","Callygirl","Hurting male genitalia is the bar they aim for and hit repeatedly.","3.0 "
"Baywatch","Five Stars","dchsl","This movie was horribly underrated! It is my favorite comedy this year!","5.0 "
"Baywatch","OK","John","It was ok something to watch. but it was not at all funny would not watch again","2.0 "
"Baywatch","Absolutely hilarious in the beginning then it is good, but not memorable after that","Jeff Farnsworth","First 20 minutes are 5 stars, last hour is 3 stars.  Absolutely hilarious in the beginning then it is good, but not memorable after that.  But I love Dwayne Johnson so I bought it :)","4.0 "
"Baywatch","Sometimes funny. Nice people to look at though","Maria","Eh, it's all right.  Sometimes funny.  Nice people to look at though :)","3.0 "
"Baywatch","Like most of what hollywood puts out not that good","Mr. M","Not much of a story here, it is watchable and has the expected T&A, but a lot of silliness as well.  Like most re-makes of a tv series it misses the mark.","3.0 "
"Baywatch","Don't know why people give this movie such a bad wrap, like it for what it is not ...","Max82","Bought it mainly for the girls but I was surprised by the comedy.  Don't know why people give this movie such a bad wrap, like it for what it is not what you expect it to be","4.0 "
"Baywatch","Baywatch revisite..Goofy but fun","Jay G","Just good old fun movie with a lot of antics and bathroom humor...","3.0 "
"Baywatch","Jon Bass saves this movie!","Jen","The movie is pretty bad, but Jon Bass gets 5 stars for providing the only true comic relief throughout this entire movie. He did the best he could with the actors and lines written for him.","5.0 "
"Baywatch","Very good movie!!","Amber Terry","We absolutely love this movie.. So funny and entertaining!!","5.0 "
"Baywatch","beautiful people.","Tom R.","it's entertaining, predictable, beautiful people.","3.0 "
"Baywatch","like it was added it to try to make it ...","Tom","I believe the movie could have done without some of the salty language. It did not seem to flow well, like it was added it to try to make it sound better.","3.0 "
"Baywatch","Three Stars","Loosearrow","Senseless fun movie. Served it purpose.","3.0 "
"Baywatch","This movie was hysterical and I thoroughly loved how they poked fun of the original","Chelsea","This movie was hysterical and I thoroughly loved how they poked fun of the original. It's borderline satirical and it's a well written movie.","5.0 "
"Baywatch","Ok, but to many inappropriate body part jokes","Scotland","I really like Dwayne Johnson and looked forward to this movie. However, I'm very disappointed that they put in so much inappropriate body part jokes.","3.0 "
"Baywatch","Hunk Watch","S. Bach","Hilarious...but then again, most flicks with Dwayne Johnson and Zac Efron are. Eye candy....made me want to get back in the gym...and I'm a girl!","5.0 "
"Baywatch","Hilarious!","OtakusChaos","I laughed throughout the whole movie. It is a bit cheesy and corny at times, but if you want a light-hearted movie that will make you laugh then this is a great recommendation.","5.0 "
"Baywatch","Three Stars","Duane Beggs","Probably best for teenage boys.  Not much of a story, same old stuff.","3.0 "
"Baywatch","funny as all get out","Kindle reb123","I laughed so hard. This is a comedy folks. Not made for snowflakes","5.0 "
"Baywatch","Two Stars","Mike Donnelly","Disappointing","2.0 "
"Baywatch","Two Stars","Lanier Burns","OK to valueless.","2.0 "
"Baywatch","I hated the TV show but this was better than I ...","James S","Honestly, I hated the TV show but this was better than I thought it would be. It didn't take itself seriously and had some very funny moments in it.","3.0 "
"Baywatch","Very Funny!!","Tiff-","I thought this movie was hilarious..","5.0 "
"Baywatch","Five Stars","Kreg","Really enjoyed it, very funny!","5.0 "
"Baywatch","Four Stars","Lee Miller","movie was worth watching once.","4.0 "
"Baywatch","Who doesn't love the rock","Zoe Flavia Ford","Best silly comedy all year","5.0 "
"Baywatch","Disappointed","Amazon Customer","So much promotion for this movie that was so cliche and predictable. Sad because this movie starred some of my favorite actors and actresses.","1.0 "
"Baywatch","My girlfriend and I really enjoyed this movie","KY","My girlfriend and I really enjoyed this movie.  I know some critics didn't like it, but we did!  It was funny.","4.0 "
"Baywatch","Worth a watch I suppose.","Amazon Customer","Fun movie with a few lame references thrown in.It's got action, funny scenes, one liners, typical 'hot' people but really questionable plot! A real 3/5 film.","3.0 "
"Baywatch","Hilarious","Nicole S.","I was dying laughing. Going in I didn't realize it was supposed to be like a parody and I really enjoyed it. The cast is also great.","5.0 "
"Baywatch","It was predictable but if you like slapstick type movies then you will enjoy it","Angie Kay","This movie was a but long. It was predictable but if you like slapstick type movies then you will enjoy it.","3.0 "
"Baywatch","Fun Movie","Lov4Moosic","This movie was the best value for the money I've gotten in a very long time.  The story line was slim but the eye candy was fantastic.","5.0 "
"Baywatch","Cute movie!","Meech T","This was a cute movie. The story line and acting is wha you would except it to be. I am glad we watched it","4.0 "
"Baywatch","Better than the series","Linsan53","Better than the series. Gotta say Dwayne Johnson cracks me up. We wanted something mindless after a crappy week and this was it.","5.0 "
"Baywatch","Five Stars","Jason J","Very funny 😂","5.0 "
"Baywatch","Five Stars","Autumn Rybolt","Love love love","5.0 "
"Baywatch","Five Stars","CARA","funny movie","5.0 "
"Baywatch","It's okay...only need to see it once","Kindle Customer","I didn't care for the crude sexual humor that much and swearing. It was comedic and really nothing like the original TV series.","3.0 "
"Baywatch","Really Bad","Matthew Vahle","So bad.. The Rock couldn't even save this film..","1.0 "
"Baywatch","Three Stars","Michael Militello","It was ok.","3.0 "
"Baywatch","Hilarious!","Amazon Customer","One of my favorite new movies. (Not kid friendly for parents out there)I will definitely buy this when its out on DVD","5.0 "
"Baywatch","Hot chicks, meh movie","BDUB","Pretty much an awful movie worth watching Once at least to see the scantily clad women in there","3.0 "
"Baywatch","Three Stars","jeff","good movie","3.0 "
"Baywatch","It's terrible...if you don't watch this movie!","T. Suitt","Saw it in the theater--laughed then, and saw it was a 99 cent rental at one point, so I watched it again. And I still laughed at every scene that I laughed at in the movie. Probably going to end up buying this one.","5.0 "
"Baywatch","Really bad movie I only rented it because of the Rock","Brian","Really bad movie I only rented it because of the Rock. It's basically just Mindless entertainment:( I only spent five bucks so it's not a total loss!","2.0 "
"Baywatch","Meh, don't not watch it if it's on, but don't go out of your way.","D. Dawson","This is enjoyable, but not on par with similar comedies it's trying to be like 21 Jump Street","3.0 "
"Baywatch","In Stitches","James A. Moore","Hilarious. Can't understand the low ratings at the box officer. Or why it didn't make a whole lot more money.","5.0 "
"Baywatch","meh...","Some dude on the internet","There's retro-chintz and then there's this.  It tried hard to mock the old Baywatch, but it just wasn't all that funny or clever.","2.0 "
"Baywatch","I really like this movie","Cathy Owen","I really like this movie.  It's got The Rock; what's not to love!  It has a plot, some scenes are serious; some are hilarious.","5.0 "
"Baywatch","but this movie was actually pretty good. Cheesy for sure","NenerTX","I wasn't expecting much, but this movie was actually pretty good. Cheesy for sure, but I enjoyed it.","4.0 "
"Baywatch","Five Stars","Amazon Customer","LOVED THE MOVIE.","5.0 "
"Baywatch","Three Stars","Amazon Customer","Meh it was just okay. Kinda what you expect from a cheap action-comedy film","3.0 "
"Baywatch","Two Stars","Frequent Amazon buyer","Wow I expected cheesy, but this was too much. Barely made it through","2.0 "
"Baywatch","Two Stars","Michael A. Roberts","The excessive use of profanity made it distracting. Language was pointless and beneath the actors.","2.0 "
"Baywatch","but the kids liked it.","Amazon Customer","Rented this for the 5 teenagers at the house during Hurricane Irma.  Wasn't my first choice, but the kids liked it.","4.0 "
"Baywatch","Amazing Comedy!!","Maria D. Fontanez","Not only because the Rock is in it, but this movie will have you laughing from the beginning to the end. It is hillarious.","5.0 "
"Baywatch","Three Stars","Mooseteam","Entertaining movie with some funny puns if you you grew up watching the original baywatch  tv series.","3.0 "
"Baywatch","Funny","katie","This was actually a lot funnier than I thought it was going to be. Great spoof on the show","4.0 "
"Baywatch","Baywatchable","PennWriter","Coming from someone who never watched ""Baywatch"", this was . . . . okay. I didn't think it was really all that funny, but it wasn't necessarily bad. It's mostly just dumb, light-hearted action with some crude humor, sexy girls/hunks in swimsuits, admittedly gorgeous cinematography and the most amusingly obnoxious title card ever. I usually enjoy the Rock, Zac Efron didn't annoy me as much as I was thinking he would, Alexandra Daddario and Kelly Rorbach are a feast for the eyes, and overall it wasn't nearly the cringe-worthy mess I usually expect from modern comedies. If it's not obvious already, this isn't a movie to turn to for strong characters, memorable storytelling or even a good action romp. It's just a watchable, fun-but-not-funny beach flick with plenty of Dwayne Johnson, some nice visuals, and its own fair share of hot girls in bathing suits running in slow motion.","3.0 "
"Baywatch","WORTH THE WATCH","Redbear32","VERY FUNNY NEW AND DIFFERENT FROM THE CLASSIC B/W BUT STILL VERY GOOD CAST AND TIMELINE.","5.0 "
"Baywatch","Great Movie!","Brailee","I used to love baywatch, this movie puts a hilarious spin on the show, and who doesn't love The Rock?!","5.0 "
"Baywatch","Better than the reviews","Travis","I liked this movie a lot more than most. Very funny movie filled with actors that are fun to watch","4.0 "
"Baywatch","It was ok but not great..","lisa's thoughts","It was exactly how I expected it to be. It was ok but not great...good for a night in for a movie.","4.0 "
"Baywatch","I paid for this?!?!? Great to watch and waste time. Fun, but I thought I was watching for free through prime.","vince l","Great not so good movie. I don’t remember the story, but remember it was fun to watch, which basically means that it was good, generic and predictable. It didn’t win any oscars.","5.0 "
"Baywatch","Baywatch at its best.","Dewdrop","Dwayne Johnson says it all ! This is way better than the original Baywatch . Family fun movie !","5.0 "
"Baywatch","Four Stars","Z. Fritz","Funny in a stupid funny way.  I actually watched it twice and found it amusing and entertaining.","4.0 "
"Baywatch","👍","Tim","The Rock rocks 👍. This movie is funny, a little bit naughty 😯","5.0 "
"Baywatch","Don't read too much into it and you'll enjoy it for what it is","Georgie","This movie is hilarious. Don't read too much into it and you'll enjoy it for what it is","4.0 "
"Baywatch","but definitely a funny movie, and the eye candy - both male ...","M Tripp","Writing is a bit off, but definitely a funny movie, and the eye candy - both male and female -  makes up for whatever else it may lack.","4.0 "
"Baywatch","Very Funny","vermontee","Hysterical.  Not for young adolescents such as teenagers!","5.0 "
"Baywatch","This movie was funny! My family and I really enjoyed it","Amazon Customer","This movie was funny!  My family and I really enjoyed it.","5.0 "
"Baywatch","Three Stars","Nan in NV","Stupid funny. I guess worth the 70 cents I spent on it.","3.0 "
"Baywatch","Five Stars","katie","funnier than i expected---legit movie. plus zac and the rock.","5.0 "
"Baywatch","really bad","Bryan G","ok...this is a really bad movie....there were parts that were worth watching to laugh at.","1.0 "
"Baywatch","Don't waste your time watching this garbage- couldn't bear to watch ...","DownwithBaywatch","Don't waste your time watching this garbage- couldn't bear to watch the whole thing. Horrible movie with stupid crude humor.","1.0 "
"Baywatch","Four Stars","David M","A lot better than I thought it was going to be, still glad I got it on sale","4.0 "
"Baywatch","Save your MONEY!","Amanda","I love Dwayne Johnson and Zach Efron but this movie is terrible. Literally. Especially the added CG effects and graphics. So goofy. Rent ANY of their other movies! They both have a great list of movies and shows to choose from. My current fav - BALLERS on HBO. Want a laugh? Rent Dirty Grampa","2.0 "
"Baywatch","Entertaining and fun","Joseph Pinero","Funny and entertaining. The rock is a great dude but a pretty poor actor. Go into it with the right expectations and you'll enjoy it.","4.0 "
"Baywatch","Fantastic recreation of the television series.","Geraldine Alston","Love it.  Dwayne Johnson, a/k/a The Rock is my hero.","5.0 "
"Baywatch","Four Stars","KATRINA","I love the Rock, this was a little more juvenile than I usually watch but still funny.","4.0 "
"Baywatch","Bad mivie","Coco65","I live the rock... but worse movie he ever made.. waste of money!!!","2.0 "
"Baywatch","Part Action, Part Comedy:  All Good.","Michael A.","I've probably only seen a few of TV episodes back when that was on.  The film does a great job of not taking itself too seriously.  It's a fun mix of comedy and action that really reminds me of the first (and maaaybe 2nd) Beverly Hills Cop movies, as far as how well it switches between the two genres.  One minute it's goofy; the next, it's serious action/drama.  In words, this dichotomy sounds like it would be too much of a contrast to work.  Nonetheless, the flow from scene to scene is smooth, with the movie never forgetting to not take itself too seriously while dishing out fun action scenes.Based on the previews (and my prior ""meh"" attitude towards the series), I wasn't expecting much.  So, I was very surprised when I caught myself laughing out loud within the first five minutes.  I know it was within the first five minutes because, as surprised as I was, I stopped the movie to check the run time.The cast all did a pretty good job and were well cast for their roles. Priyanka Chopra plays a good ""badguy"". The Rock (I'm sorry, but why have removed that moniker from his name?), clearly has a fun time with The Hoff's namesake protagonist character.  He also is really adept at the action/comedy style that Eddie Murphy was so great at.  This is why it brought back a good-ole-days feeling of watching Beverly Hills Cop.And, just as with Taggart and Foley, The Rock and Zack Effron have good chemistry in the role of enemies who must come to terms with each other to fight the badguy.  The ladies hold true to the original series (somewhat derisive) name: Babewatch.  However, besides being nice screen candy, they also bring life and depth to their characters.  Kelly Rohrbach  (the blonde), in particular, does a great job of looking like the ditzy slow-mo camera'd blonde and then contrasting that with both good portrayal of emotion as well as strength.Then there's poor Ronnie Greenbaum, who plays the ""not quite of the beach mold"" character.  But, again, he does a great job of both enjoying the fun of being the misfit when the movie is in comedy mode, as well as switching to can-do teammate when the movie is in action mode.Remember, the movie has fun with itself and all of the cast do a great job of moving back and forth between action and comedy.  No, it's not a serious crime drama.  No, it's not the funniest movie you've ever seen.  Yes, it does make an hour and a half pass quickly and enjoyably with some good laughs and fun action scenes.If you're like me and weren't a fan of the series, don't skip this (as I almost did) based just on the title.  If you were a fan of the series, The Rock does a good job of bringing a crime-fighting, bay-saving Mitch Buchannon to the movie format.  But, from the previews, you should know this movie isn't the serious drama style that the series was.Oh ya, and the actual ""Hoff"" does make a brief cameo (in a truly Luke and Obi-wan moment, no less).  So, if you're one of his die hard fans, you'll want to watch it for that scene.","5.0 "
"Baywatch","I am glad that we rented it instead of buying it or ...","LittleTx","It is okay, I am glad that we rented it instead of buying it or going to the theater.","3.0 "
"Baywatch","Funny","Jenny & Joey","This movie is hilarious and even has some appearances from some of the original cast.","5.0 "
"Baywatch","IF you like a bunch of hot girls and guys running around ...","Heather Prado","IF you like a bunch of hot girls and guys running around the beach then this is for you.  Otherwise it wasn't all that.","3.0 "
"Baywatch","One Star","Kristen","other than a little eye candy - it's the typical spoof wth the same jokes.","1.0 "
"Baywatch","Three Stars","Alicia Clark","This movie was actually pretty bad, but it was good enough to finish i guess.","3.0 "
"Baywatch","Five Stars","anaUCLA","Super funny and entertaining. The Rock is awesome.","5.0 "
"Baywatch","Three Stars","Shannon","Eh it was funny but the plot was dumb.  The one-liners were the redeeming quality of the film.","3.0 "
"Baywatch","One Star","Lynn","This has to be one of the dumbest movies I have ever seen.","1.0 "
"Baywatch","I wouldn't go out of my way towatch","William B","This movie was OK, I wouldn't go out of my way to watch it","2.0 "
"Baywatch","You're not winning any academy awards here, but I ...","Brent","You're not winning any academy awards here, but I was looking for some mindless fun/entertainment and laughs and this movie delivered.  I hear a sequel may be in the works...please, just stop now.","3.0 "
"Baywatch","Five Stars","slythrn_barnbum","Fun and entertaining the whole way through. What a stellar cast!","5.0 "
"Baywatch","Four Stars","MA","Silly but funny. I can watch it over and over.","4.0 "
"Baywatch","Expected More","Lexi Jean","One of those movies where the trailers are better than the movie. Still, 4 stars.","4.0 "
"Baywatch","Four Stars","rwjr","Always enjoy seeing the Rock. Awesome well diversified talented Actor.","4.0 "
"Baywatch","good movie","jeri","good movie enjoyed it in great shape and here before expected","5.0 "
"Baywatch","Don't waste money and time watching this bad movie","Marco","one of the silliest movie i have ever seen, very bad acting, boring plot, very predictable story","1.0 "
"Baywatch","Fun to watch","Naomi","Fun movie. Very suspenseful. A lot of cussing.","4.0 "
"Baywatch","beautiful women and buff guys","Sean Riemer","HILARIOUS. It may have been lampooned in the media and theater, but it's going to be a cult film for sure. Goofy, not serious, beautiful women and buff guys. R rated humor. Great for a night in.","5.0 "
"Baywatch","I liked this movie","Amazon Customer","I liked this movie. It was fun. Yes its dumb and corny but it was entertaining and that is all I care about. I wasn't expecting more than that.","4.0 "
"Baywatch","Dudes may enjoy slightly more than her","AZ Scott","Darn funny. Find your sense of humor, sit down with it and watch this.","4.0 "
"Baywatch","One Star","EBeautySue","WAY too inappropriate for my tastes.","1.0 "
"Baywatch","Five Stars","Andi B","Hilarious and well worth the time :)","5.0 "
"Baywatch","Hilarious!","DeborahjM","I loved this movie and at times laughed so hard I was crying","5.0 "
"Baywatch","Stupid But Fun!","Barry","More fun than I expected. I like everything Dwayne Johnson is in.","4.0 "
"Baywatch","Eh","Bearded Dude","Some funny parts. I like the play on the old Baywatch. The Rock and Zac Efron do well together. The story sucked though.","3.0 "
"Baywatch","boring and bad","Karlee Cork","Wow this was awful, boring and bad. The only redeeming quality was Zac Efron and the Rock's abs.","2.0 "
"Baywatch","Hilarious! I could watch this over and over again ...","Rosa","Hilarious!  I could watch this over and over again!","5.0 "
"Baywatch","Five Stars","mac_highoctane","Very funny. Loved the references. Might be bias because I love Dwayne Johnson so much.","5.0 "
"Baywatch","Must see movie!!","Gotenks","Awesome movie. Love Zack Effron and The Rock","5.0 "
"Baywatch","loved it","rockergirl15","Kinda cheesy but also very fun to watch. I hope they do another one.","5.0 "
"Baywatch","Loved it!","ggggggggggg","I thought it was hilarious. Dwayne Johnson and Zac Efron work very well together!","5.0 "
"Baywatch","Four Stars","ksmith","I liked the movie. just wish there was less foul language! really Rock, clean it up some!","4.0 "
"Baywatch","99$ and I loved Z. Efferon","megan purtle","It was .99$ and I loved Z.Efferon. It was hilarious","5.0 "
"Baywatch","Meh.","Starr Dusk","Meh. Dwayne Johnson was the only thing that made it worth watching.","3.0 "
"Baywatch","Subtle Awesome-ness","Cspar","forget the ratings!  this is hilarious","5.0 "
"Baywatch","One Star","Jared Moseley","Sucked. Not even funny on a sophomoric level","1.0 "
"Baywatch","Three Stars","applebottom","love the rock, but the movie was dumb","3.0 "
"Baywatch","Disappointed with the poor raunchy humor.","Rick thomas","Hate is a little to strong.  Disappointed with the poor raunchy humor.","2.0 "
"Baywatch","Five Stars","van nguyen","It’s very entertaining and fun movie thanks","5.0 "
"Baywatch","but i found the movie to very funny. Much better than I","Jim","I wasn't expecting much, but i found the movie to very funny.  Much better than I expected","4.0 "
"Baywatch","I like all the characters and the chicks are hot--- but ...","jeremy souders","eh.... I like all the characters and the chicks are hot--- but the movie was kinda boring","2.0 "
"Baywatch","Two Stars","gina","Thought it was a terrible movie great price thou","2.0 "
"Baywatch","Not the worst I have seen","Brad","Funny in spots but kinda cheesy.","4.0 "
"Baywatch","it's okay if you are not expecting too much .. It's funny in parts","Kindle Customer","it's okay if you are not expecting too much .. It's funny in parts","3.0 "
"Baywatch","Four Stars","Matt Blauer","The Rock & Zac what more could you ask for, coming from a women's point of view.","4.0 "
"Baywatch","Two Stars","Katie B.","Fine for Prime, wish I hadn't paid for the rental though","2.0 "
"Baywatch","Definitely watch looks cheesy but its actually a good movie","Amazon Customer","good movie funny and action packed","5.0 "
"Baywatch","Four Stars","Alan Brown","Funny scenes LMAO scenes but story line is elementary.","4.0 "
"Baywatch","Three Stars","dsergeys","no brainer type of movie","3.0 "
"Baywatch","this was so funny, really liked it","Ret Carp","A real surprise, this was so funny, really liked it!","4.0 "
"Baywatch","Campy","In Montana","Campy but entertaining.","4.0 "
"Baywatch","Its the Rock!","silcoon","Omg it has the rock! What more can I say! Watch it you'll love it!","5.0 "
"Baywatch","Four Stars","William Green","excellent as displayed","4.0 "
"Baywatch","Four Stars","Kindle Customer","funny worth watching again","4.0 "
"Baywatch","Five Stars","compwhl","Love it - very funny. Rock and efron are hilarious together.","5.0 "
"Baywatch","She did not like it, I did","Economist","I loved this movie. My girlfriend did not. 'Nuff said","5.0 "
"Baywatch","I expected more from a movie headlining a wrestler.","Yes, I actually bought it.","I'm ok with low brow humor, but the movie just wasn't very funny.","2.0 "
"Baywatch","Good laugh","Owen","Funny movie.  Wouldn't watch it more than once tho!","3.0 "
"Baywatch","Three Stars","Forrest W. Merchant","it was a good movie.","3.0 "
"Baywatch","Lame movie","Minnesota","Unfortunately this a pretty lame movie.","2.0 "
"Baywatch","Two Stars","scoot","wow is a understatement, wait for this to be in the 99 cent basket.","2.0 "
"Baywatch","entertaining","rider","pretty funny, could be a bit better but heck it could be worse","4.0 "
"Baywatch","Five Stars","KELLY B","Love a good comedy and this was funny!","5.0 "
"Baywatch","Five Stars","Amazon Customer","Pretty dang funny!","5.0 "
"Baywatch","Five Stars","E_Hollman","Corny, but really entertaining!","5.0 "
"Baywatch","LOTS of fun!","tealady1","Predictable, but well acted and LOTS of fun!","5.0 "
"Baywatch","Three Stars","Brittany E.","Wouldn't purchase, only rent.","3.0 "
"Baywatch","Zac Efron just isn’t very funny..","Courtney El","I thought it was going to be funnier than it was.... Zac Efron just isn’t very funny...... Dwayne Johnson is alright..","3.0 "
"Baywatch","One Star","Joe Berlin","Didn't care for it","1.0 "
"Baywatch","Four Stars","Cattalina","Definitely not appropriate for younger viewers.","4.0 "
"Baywatch","Great movie","browneyes1959","Enjoyed watching this movie.","5.0 "
"Baywatch","Three Stars","César S.","Is not what I expected","3.0 "
"Baywatch","As much as I LOVE Dwayne Johnson","Michelle Norsen","As much as I LOVE Dwayne Johnson, this was bad.  But it was bad enough to be campy so I guess if you expect cheese its decent.","3.0 "
"Baywatch","Dwayne Johnson is never bad to look at","Pattie Woods","it was ok. Dwayne Johnson is never bad to look at..LOL","5.0 "
"Baywatch","Three Stars","Norm D'Auria","Not what I expected. Too light weight.","3.0 "
"Baywatch","Four Stars","Bernice Sheram","Only because The Rock is in it I was able to give it 4 stars.","4.0 "
"Baywatch","Worth a One Time Watch","Alicia Shook","Not what I expected. Poor try at writing a comedy.  Not bad, but I also wasn't impressed considering the cast.","3.0 "
"Baywatch","Love the Rock and Effron together","Lisa","hilarious! Love the Rock and Effron together.","5.0 "
"Baywatch","One Star","TMT","to much bad language","1.0 "
"Baywatch","Fun movie","Danielek","Entertaining","4.0 "
"Baywatch","Five Stars","Kenny Frye","Very funny. Good movie","5.0 "
"Baywatch","Good","Sandy","So funny.  Good movie. I would watch again and purchase copy","5.0 "
"Baywatch","Four Stars","Mark","It was good but would never buy a copy.","4.0 "
"Baywatch","Five Stars","countrydiva1968","Anything with THE ROCK in it is amazing!!!!!!!!","5.0 "
"Baywatch","Terrible Acting!!","Mjacobsen","Very cheesy movie, nice eye candy but terrible acting!!!","2.0 "
"Baywatch","Good for a Sat night","DoogieH","Its got its moments","4.0 "
"Baywatch","Funny movie","Ami Jordan","Too funny!","5.0 "
"Baywatch","FUNNY MOVIE!","Girldly","Funny movie","5.0 "
"Baywatch","Four Stars","James C. Garrison","I did like the movie, but for one of those goofy movies.","4.0 "
"Baywatch","Five Stars","RnR Drop Shiping","AWESOME movie","5.0 "
"Baywatch","Four Stars","Leigh","Entertaining and a bit corny.","4.0 "
"Baywatch","Three Stars","Mike C","the show was so much better","3.0 "
"Baywatch","Not good","Hink1978","All tho the Rock was awesome as always and the rest of the actors were good the move was not.","2.0 "
"Baywatch","Four Stars","CommanderAlexander21","Its funny","4.0 "
"Baywatch","Great rental","Christopher G Smith","Pretty darn funny. Worth renting, buying maybe.","4.0 "
"Baywatch","Four Stars","Jason","This is exactly what I expected from viewing the trailer.","4.0 "
"Baywatch","Could Have Been Funnier","Skier","Nice spoof on the original. A bit corny at times.","3.0 "
"Baywatch","Two Stars","GLORIA JULIA A. DAVIS","WAY TOO MUCH PROFANITY--EVEN WORSE ACTING!!!!","2.0 "
"Baywatch","Ok Movie","Darren","Ok movie","3.0 "
"Baywatch","Three Stars","Kevin","It's ok.","3.0 "
"Baywatch","Five Stars","M Ockert","A great movie to just enjoy and laugh while watching.","5.0 "
"Baywatch","Good fun movie","Mad_Matt1971","Over the Top Cheezy","3.0 "
"Baywatch","Five Stars","Valerie Encarnacion","Nice movie ti wacht with family","5.0 "
"Baywatch","Five Stars","James V. Blakemore","Loved the spoof of the tv show.  Great cast, good chemistry!","5.0 "
"Baywatch","good","j.","good plot . funny . recommended","4.0 "
"Baywatch","Four Stars","Carole","good movie, liked it","4.0 "
"Baywatch","One Star","V","One of the worst movies of the year.","1.0 "
"Baywatch","Five Stars","James Layman","great movie","5.0 "
"Baywatch","Five Stars","Chinna","funny movie worth the watch at home","5.0 "
"Baywatch","Five Stars","nicole kelly","kinda funny","5.0 "
"Baywatch","Four Stars","Stephen L. Hixenbaugh","Enjoyable movie","4.0 "
"Baywatch","Four Stars","Amazon Customer","havent watched it yet but i will has a good cast!","4.0 "
"Baywatch","Four Stars","Coy W.","as expected","4.0 "
"Baywatch","Three Stars","Keith LeBlanc","FUNNY","3.0 "
"Baywatch","Four Stars","Kirk A.","funny","4.0 "
"Baywatch","Funny movie. Like both the lead","Magic By Carlos","Funny movie.  Like both the lead actors","5.0 "
"Baywatch","Four Stars","Junie Ann Kamoku","i enjoyed this film and the actors in it.","4.0 "
"Baywatch","Five Stars","Chris","Good","5.0 "
"Baywatch","Fun to watch","doyle","Fun to watch","5.0 "
"Baywatch","One Star","ordersalot","what a waste of time.","1.0 "
"Baywatch","Five Stars","dianemd","Good action and humor.","5.0 "
"Baywatch","Three Stars","Cindy M","As expected","3.0 "
"Baywatch","Hilarious","Justin Fairclolth","One of the funniest movies I've ever seen. Loved it!","5.0 "
"Baywatch","Much better than the original Baywatch series ...","Kindle Customer","A fun, mindless show, good for lots of laughs.","4.0 "
"Baywatch","Fun","Jon Paul R. Bibeau","Pretty good movie that was funny.","5.0 "
"Baywatch","Three Stars","Jeff","Started out funny but died off","3.0 "
"Baywatch","Five Stars","Reed A Rummel","another good movie with the rock","5.0 "
"Baywatch","Three Stars","DaveTheMechanic","Its ok","3.0 "
"Baywatch","Five Stars","Amazon Customer","GREAT!","5.0 "
"Baywatch","Typical muscle flexing fun and games","Mickey","Pretty much what you would expect from a Rock comedy.","4.0 "
"Baywatch","Five Stars","Cyndi Spaulding-Hansel","Funny Movie","5.0 "
"Baywatch","Five Stars","bg","a+","5.0 "
"Baywatch","Loved the Rock but not as funny as expected","Alexis","It wasn't as good as I expected but I always like the Rock movies!","3.0 "
"Baywatch","as advertised","Willie A. Green","as advertised","4.0 "
"Baywatch","Five Stars","Susan Hayes","Love the movie and everyone in it","5.0 "
"Baywatch","Three Stars","amazon customer","It is okay, nothing special.","3.0 "
"Baywatch","Comedy","Sharon Renee","Entertaining but kinda corny","4.0 "
"Baywatch","Good Movie","Chris","Good Movie","4.0 "
"Baywatch","Love the humor.","Scott Voet","Very funny dvd.","5.0 "
